6.406956401769734555e+01
1.078054214528241630e+02
1.606559484492510421e+02
2.170204042524897829e+02
2.688663767253973447e+02
2.874080575793049661e+02
2.956020511335497076e+02
4.263976789913954235e+02
4.374297037284687804e+02
5.838728842190403157e+02
5.878884895755013531e+02
6.532435024702316468e+02
6.620967171290947135e+02
7.283172775977951687e+02
7.309881740558475940e+02
8.060612011039514755e+02
8.262494112489799818e+02
9.226599293430472244e+02
9.609569855456186360e+02
9.880189574744318861e+02
1.004432987766472138e+03
1.009933399666781497e+03
1.010016866092393457e+03
1.033057900370247808e+03
1.046972233404998633e+03
1.051644872722549735e+03
1.113009348292797313e+03
1.134334514114104422e+03
1.147293428134914393e+03
1.170286816529841417e+03
1.220351571843462125e+03
1.226016795156694116e+03
1.286686684780017231e+03
1.313298233902571610e+03
1.342186834287133024e+03
1.369025033410372998e+03
1.376585071134142254e+03
1.382757711675497831e+03
1.402366886754813777e+03
1.415682160730869782e+03
1.424009340208303001e+03
1.450318013489925534e+03
1.508924366071012628e+03
1.533523328794810823e+03
1.605149653012193539e+03
1.643276670741906401e+03
1.712996775717227592e+03
1.719805212274016412e+03
1.746554991654668811e+03
1.759792190767749616e+03
1.800936595783794928e+03
1.818997538205679120e+03
1.835055343548998508e+03
1.839718303331163952e+03
1.852949729836571578e+03
1.886254724745095473e+03
1.907737646434911085e+03
1.929864717246486180e+03
1.961433998241432164e+03
1.971187683437401120e+03
1.978725496036566028e+03
2.032046060310447956e+03
2.039060804928884409e+03
2.062029767876575079e+03
2.132466593580560129e+03
2.139899014444624754e+03
2.143167775887582138e+03
2.152281712361457721e+03
2.174677447189150371e+03
2.191443529663992649e+03
2.207601397519359580e+03
2.237158098276730016e+03
2.306262602085277649e+03
2.311986009182402995e+03
2.323915424368678941e+03
2.337453937768482774e+03
2.342088080149301732e+03
2.403653466656338878e+03
2.478660344065597656e+03
2.677421792366057616e+03
2.684958413830257541e+03
2.687030831426005534e+03
2.691501181325985272e+03
2.739365125213537794e+03
2.813255395252672315e+03
2.825499540693303970e+03
2.916887374429170904e+03
2.961263481805367519e+03
2.973403876364759981e+03
3.025656133641902670e+03
3.028632427771742186e+03
3.043545335314572640e+03
3.192935049069662000e+03
3.232987531615890475e+03
3.272458718708470769e+03
3.342557786823237620e+03
3.378436683996230386e+03
3.430146431199460039e+03
3.444218246337375604e+03
3.458247069297519829e+03
3.544640582804292535e+03
3.583529861027037441e+03
3.601025535515135289e+03
3.619487194789866862e+03
3.619946432435480347e+03
3.627111420231726242e+03
3.644606405999097660e+03
3.654155053701040742e+03
3.764153504277001048e+03
3.767523218053802339e+03
3.786857006814381748e+03
3.787130466041477575e+03
3.795864163274365637e+03
3.802840824829328085e+03
3.828344575114962936e+03
3.888249073385556130e+03
3.911190014822968351e+03
3.939549038850429497e+03
3.948563580703322714e+03
3.958704251102280978e+03
3.977676638256327351e+03
4.038717656819580952e+03
4.052374362792923876e+03
4.067326490063131587e+03
4.128460447630256567e+03
4.157481291318725198e+03
4.162686758884838127e+03
4.196444933221243446e+03
4.202117241619360357e+03
4.279683353760989121e+03
4.284971638607265049e+03
4.327258133785814607e+03
4.414025756363584151e+03
4.417971341654446405e+03
4.446834834790392051e+03
4.568026415839834044e+03
4.580467467291654430e+03
4.593074228148674592e+03
4.617332670527142909e+03
4.730064826678562895e+03
4.791745349744147461e+03
